establecimiento,año,ha_bosque
113837,2000,0.0
113837,2001,0.0
113837,2002,0.0
113837,2003,0.0
113837,2004,0.0
113837,2005,0.0
113837,2006,0.0
113837,2007,0.0
113837,2008,0.0
113837,2009,0.0
113837,2010,0.0
113837,2011,0.0
113837,2012,0.0
113837,2013,0.0
113837,2014,0.0
113837,2015,0.0
113837,2016,0.0
113837,2017,0.0
113837,2018,0.0
113837,2019,0.0
113837,2020,0.0
113837,2021,0.0
113837,2022,0.0
350558,2000,10217.660264652695
350558,2001,10173.863650967212
350558,2002,10232.200714658922
350558,2003,10238.065094971713
350558,2004,10258.677828813821
350558,2005,10420.757427533297
350558,2006,10396.325466233764
350558,2007,10386.533508164519
350558,2008,9455.271564418728
350558,2009,9296.616171390107
350558,2010,7720.32959031462
350558,2011,6438.249875688459
350558,2012,5861.018539516827
350558,2013,5776.1778730237575
350558,2014,5776.876602671693
350558,2015,6151.422629704591
350558,2016,6046.848095355443
350558,2017,5911.464948820981
350558,2018,5777.847714193382
350558,2019,5503.931757117923
350558,2020,4286.511525090901
350558,2021,4133.540287834652
350558,2022,3478.0798475051374
411159,2000,2911.5753791620837
411159,2001,2470.4175625879784
411159,2002,1265.413687422079
411159,2003,681.7120647245152
411159,2004,555.4331171469466
411159,2005,452.1559301361487
411159,2006,368.39543458912937
411159,2007,360.35970637808134
411159,2008,302.0939837640749
411159,2009,317.4150838906962
411159,2010,324.24040379799374
411159,2011,349.2039441116193
411159,2012,366.01538049802446
411159,2013,443.6904609859448
411159,2014,449.6349310327868
411159,2015,558.7352560213895
411159,2016,632.2596073560765
411159,2017,639.3336459064573
411159,2018,618.4520265622826
411159,2019,608.5498809952757
411159,2020,551.9749338071906
411159,2021,471.4320232353667
411159,2022,439.17635307930783
425876,2000,1.3488130577416513
425876,2001,4.197183972287644
425876,2002,4.399796404789941
425876,2003,0.6817420674402572
425876,2004,0.4117295667221967
425876,2005,2.6517398535156245
425876,2006,0.0
425876,2007,0.0
425876,2008,0.0
425876,2009,0.0
425876,2010,0.0
425876,2011,0.0
425876,2012,0.0
425876,2013,0.0
425876,2014,0.0
425876,2015,0.0
425876,2016,0.0
425876,2017,0.0
425876,2018,0.0
425876,2019,0.0
425876,2020,0.0
425876,2021,0.0
425876,2022,0.0
425879,2000,8.183910375976565
425879,2001,9.296286145019534
425879,2002,9.216833697509768
425879,2003,9.05792249145508
425879,2004,8.978457049560548
425879,2005,6.912614422607423
425879,2006,6.35641954956055
425879,2007,5.4824122192382845
425879,2008,5.561870202636722
425879,2009,6.753702056884768
425879,2010,7.309894818115236
425879,2011,7.3893503295898455
425879,2012,8.740092999267581
425879,2013,8.422269061279298
425879,2014,8.660633673095704
425879,2015,9.137368438720706
425879,2016,9.773011535644534
425879,2017,10.647020593261725
425879,2018,10.329201055908207
425879,2019,10.329199334716801
425879,2020,10.01137959594727
425879,2021,10.011376531982426
425879,2022,10.170290795898445
445007,2000,889.3089766466186
445007,2001,809.9386790531122
445007,2002,356.1586218104511
445007,2003,237.04197968622816
445007,2004,208.79291490040376
445007,2005,195.74826924543694
445007,2006,181.19679028246023
445007,2007,187.1264887015295
445007,2008,183.25963777472862
445007,2009,200.5670124033718
445007,2010,214.56987170797697
445007,2011,215.44764807652905
445007,2012,219.62673282520745
445007,2013,219.13309139076125
445007,2014,206.38777197942846
445007,2015,194.90494817768035
445007,2016,191.48359479389106
445007,2017,206.77852249590592
445007,2018,191.62892978146922
445007,2019,193.4028390992396
445007,2020,181.32879499222017
445007,2021,164.15043069783476
445007,2022,158.20616463261536
