establecimiento,año,ha_bosque
398643,2000,20.305866515275497
398643,2001,17.759366067636524
398643,2002,28.132627365172137
398643,2003,27.895217542557056
398643,2004,32.158726558143755
398643,2005,34.96527233604279
398643,2006,37.83401240066837
398643,2007,31.792620797861154
398643,2008,34.29343183696674
398643,2009,30.66488219075526
398643,2010,26.50070372934383
398643,2011,24.273940866005105
398643,2012,28.230069152425173
398643,2013,28.32336421831922
398643,2014,30.989019108120832
398643,2015,27.620605974288686
398643,2016,24.763824108695236
398643,2017,27.754322205762726
398643,2018,25.089901440214316
398643,2019,23.025753393770113
398643,2020,21.26337617374196
398643,2021,21.311534790374118
398643,2022,14.78156442035748
398645,2000,301.59635666063366
398645,2001,298.72271891386055
398645,2002,284.2177713678575
398645,2003,211.21836406767113
398645,2004,10.072429628140315
398645,2005,2.164263347239775
398645,2006,2.0459279672899435
398645,2007,5.3027733887676165
398645,2008,4.445337749621822
398645,2009,2.0892336844649972
398645,2010,1.9263214023964077
398645,2011,2.580117970736635
398645,2012,2.8779924876972283
398645,2013,4.771219834774241
398645,2014,7.326404773547604
398645,2015,9.666642411558863
398645,2016,4.739227951396867
398645,2017,2.2084697809675626
398645,2018,3.645604616148705
398645,2019,10.10774993489583
398645,2020,12.825293495184189
398645,2021,24.138605411137597
398645,2022,6.280659136627796
398646,2000,75.72048692547963
398646,2001,74.72071813115139
398646,2002,74.76644444422104
398646,2003,6.093221311992571
398646,2004,5.184538875157974
398646,2005,4.185940800661573
398646,2006,3.62605964771944
398646,2007,3.9916947764198474
398646,2008,9.308053079666447
398646,2009,2.7155002858599495
398646,2010,2.8451903569000847
398646,2011,3.2149407810585173
398646,2012,1.819723905292586
398646,2013,1.8032371206246172
398646,2014,2.293615276668774
398646,2015,3.0051798273303474
398646,2016,2.136935766673369
398646,2017,0.8159342907236136
398646,2018,0.5370596827368642
398646,2019,0.9553532345760567
398646,2020,1.49520446626551
398646,2021,1.7919082997520297
398646,2022,2.102770127120673
398652,2000,1.8999589612295111
398652,2001,0.0
398652,2002,0.0
398652,2003,0.0
398652,2004,0.0
398652,2005,0.0
398652,2006,0.0
398652,2007,0.0
398652,2008,0.0
398652,2009,0.0
398652,2010,0.0
398652,2011,0.0
398652,2012,0.0
398652,2013,0.0
398652,2014,0.0
398652,2015,0.15984947509765626
398652,2016,0.0
398652,2017,0.0
398652,2018,0.0
398652,2019,0.0
398652,2020,0.0
398652,2021,0.23979626464843748
398652,2022,0.0
398654,2000,100.8088111025817
398654,2001,102.33663158715295
398654,2002,109.4826742783489
398654,2003,111.27317621213412
398654,2004,114.31753716272681
398654,2005,116.42922219149722
398654,2006,124.46485690499105
398654,2007,120.84357327086204
398654,2008,121.40322605566888
398654,2009,120.345229030307
398654,2010,115.56002732029347
398654,2011,116.78942480191128
398654,2012,121.42268437734604
398654,2013,125.07245430793326
398654,2014,122.36944635569867
398654,2015,120.23441356064777
398654,2016,119.21271405424255
398654,2017,121.86893258901586
398654,2018,114.92129761563152
398654,2019,115.44746114698212
398654,2020,120.4619430234424
398654,2021,122.56041445468084
398654,2022,130.56952983846026
768091,2000,2128.2285568737257
768091,2001,2103.681662908327
768091,2002,2129.9034045435014
768091,2003,1995.2216261531623
768091,2004,1781.0431385418515
768091,2005,1595.5617318628574
768091,2006,1590.1090602484492
768091,2007,1583.526126367013
768091,2008,1621.6441909626733
768091,2009,1615.50784860796
768091,2010,1483.8259984577185
768091,2011,1450.4698420798727
768091,2012,1516.8603347306484
768091,2013,1546.9444725771943
768091,2014,1499.0048251275537
768091,2015,1502.4656725270258
768091,2016,1544.437959814309
768091,2017,1550.7377443441974
768091,2018,1541.1659482673901
768091,2019,1529.8886615634792
768091,2020,1527.2083992886203
768091,2021,1505.1234996363835
768091,2022,1481.066584924748
834072,2000,204.9919165551042
834072,2001,197.49870345621767
834072,2002,202.6681597297224
834072,2003,193.34067278028297
834072,2004,179.78477282204892
834072,2005,238.21390150876584
834072,2006,209.4611800413371
834072,2007,213.08542609020776
834072,2008,132.26390336509542
834072,2009,124.95625270627438
834072,2010,126.08376879813356
834072,2011,118.06435379559667
834072,2012,111.15232938938466
834072,2013,120.25194084862753
834072,2014,133.29082930778952
834072,2015,135.312893300255
834072,2016,124.70395234587973
834072,2017,118.30523287700527
834072,2018,119.44589210990104
834072,2019,119.3049278865794
834072,2020,122.76280713725912
834072,2021,148.91240563644138
834072,2022,149.61738691097537
929286,2000,22.134974107785652
929286,2001,19.645743042279392
929286,2002,19.444959959884322
929286,2003,17.7021107512111
929286,2004,16.787797269957277
929286,2005,11.680253930448636
929286,2006,10.034320547018606
929286,2007,8.975404330288745
929286,2008,7.935309840662338
929286,2009,7.208704339479929
929286,2010,6.864516829666433
929286,2011,6.762862253178611
929286,2012,7.30092617850509
929286,2013,7.240023408753636
929286,2014,7.28927681650199
929286,2015,7.291797727026844
929286,2016,7.398124912229051
929286,2017,7.678013981478821
929286,2018,7.608976053371054
929286,2019,7.79439628875134
929286,2020,7.944006079029755
929286,2021,7.803504190937114
929286,2022,7.555967276132619
