establecimiento,año,ha_perdida,ha_perdida_2001_2023,ha_perdida_2020_2023
398654,2017,0.022395594482421875,16.81,1.66
398654,2018,0.0,16.81,1.66
398654,2019,0.0,16.81,1.66
398654,2020,0.6866939452406938,16.81,1.66
398654,2021,0.7311750286027497,16.81,1.66
398654,2022,0.2375225169462316,16.81,1.66
398654,2023,0.0,16.81,1.66
768091,2001,2.6694553610409004,1070.78,23.58
768091,2002,1.9437674072265625,1070.78,23.58
768091,2003,166.69046101495502,1070.78,23.58
768091,2004,284.0135333698586,1070.78,23.58
768091,2005,109.70885101859281,1070.78,23.58
768091,2006,61.62102422930532,1070.78,23.58
768091,2007,23.062837158490353,1070.78,23.58
768091,2008,52.44537245332609,1070.78,23.58
768091,2009,74.42298061523451,1070.78,23.58
768091,2010,10.123805657958977,1070.78,23.58
768091,2011,41.146577855248516,1070.78,23.58
768091,2012,108.17243740571874,1070.78,23.58
768091,2013,13.259379858063344,1070.78,23.58
768091,2014,70.49592076224505,1070.78,23.58
768091,2015,14.415719525146477,1070.78,23.58
768091,2016,6.965197674560544,1070.78,23.58
768091,2017,2.4740648837220434,1070.78,23.58
768091,2018,3.2393723510742176,1070.78,23.58
768091,2019,0.3239493103027344,1070.78,23.58
768091,2020,3.724832171630862,1070.78,23.58
768091,2021,11.518188843276063,1070.78,23.58
768091,2022,0.08098119506835938,1070.78,23.58
768091,2023,8.258045778186277,1070.78,23.58
834072,2001,0.0,64.35,0.08
834072,2002,0.0,64.35,0.08
834072,2003,0.6409744567871093,64.35,0.08
834072,2004,41.53158639861467,64.35,0.08
834072,2005,1.797893504447189,64.35,0.08
834072,2006,4.438253669266045,64.35,0.08
834072,2007,3.407480478611367,64.35,0.08
834072,2008,0.40059342651367186,64.35,0.08
834072,2009,0.6410010986328124,64.35,0.08
834072,2010,1.9229233520507814,64.35,0.08
834072,2011,0.7210997985839842,64.35,0.08
834072,2012,0.0,64.35,0.08
834072,2013,1.5078553829896217,64.35,0.08
834072,2014,0.0,64.35,0.08
834072,2015,0.028907824994255513,64.35,0.08
834072,2016,0.08012072143554687,64.35,0.08
834072,2017,5.384478804046036,64.35,0.08
834072,2018,1.6825082824707036,64.35,0.08
834072,2019,0.08011831665039063,64.35,0.08
834072,2020,0.0,64.35,0.08
834072,2021,0.08011942749023437,64.35,0.08
834072,2022,0.0,64.35,0.08
834072,2023,0.0,64.35,0.08
929286,2001,0.0,18.7,0.0
929286,2002,4.391090840011297,18.7,0.0
929286,2003,0.0,18.7,0.0
929286,2004,4.82947239667107,18.7,0.0
929286,2005,3.669002005184398,18.7,0.0
929286,2006,0.21146509602864583,18.7,0.0
929286,2007,0.19106726088579962,18.7,0.0
929286,2008,4.236934110107422,18.7,0.0
929286,2009,0.22149463029450062,18.7,0.0
929286,2010,0.9480614545754824,18.7,0.0
929286,2011,0.0,18.7,0.0
929286,2012,0.0,18.7,0.0
929286,2013,0.0,18.7,0.0
929286,2014,0.0,18.7,0.0
929286,2015,0.0,18.7,0.0
929286,2016,0.0,18.7,0.0
929286,2017,0.0,18.7,0.0
929286,2018,0.0,18.7,0.0
929286,2019,0.0,18.7,0.0
929286,2020,0.0,18.7,0.0
929286,2021,0.0,18.7,0.0
929286,2022,0.0,18.7,0.0
929286,2023,0.0,18.7,0.0
