establecimiento,año,ha_bosque
733403,2000,994.1229691137711
733403,2001,994.1229691137711
733403,2002,994.1415905019259
733403,2003,994.1415905019259
733403,2004,993.5672665147505
733403,2005,992.9343183702193
733403,2006,993.0925658006394
733403,2007,993.329922282573
733403,2008,983.9847526625049
733403,2009,975.1654724270111
733403,2010,979.7292497338256
733403,2011,992.2426163014869
733403,2012,929.4600024921882
733403,2013,929.5391418476571
733403,2014,926.8898644417933
733403,2015,927.0736788313964
733403,2016,925.1168741214196
733403,2017,921.359258629666
733403,2018,920.0899636095843
733403,2019,979.2290294645442
733403,2020,982.8715669068349
733403,2021,987.752061332697
733403,2022,981.5054915239158
733455,2000,20.36088920228247
733455,2001,24.580667793208114
733455,2002,23.936305031283535
733455,2003,20.473574277511283
733455,2004,20.715848630538627
733455,2005,24.410066977467263
733455,2006,24.344668367680555
733455,2007,20.610385551733863
733455,2008,20.870782043696384
733455,2009,22.482134024969394
733455,2010,22.389337678079077
733455,2011,22.582155622989454
733455,2012,36.934091082978995
733455,2013,45.86169448201497
733455,2014,53.147593570652404
733455,2015,56.73927113020363
733455,2016,65.33516716686783
733455,2017,63.133913028468825
733455,2018,43.66369817378027
733455,2019,38.043856903052195
733455,2020,39.09496262870033
733455,2021,49.10461846816121
733455,2022,18.966824779459646
956485,2000,2348.250524165575
956485,2001,2305.491510150686
956485,2002,2284.476751918836
956485,2003,2338.594014448807
956485,2004,2468.8683057965914
956485,2005,2424.05335482663
956485,2006,2390.051852567292
956485,2007,2351.0686931915234
956485,2008,2340.083758771727
956485,2009,2333.7372761014794
956485,2010,2371.081919206175
956485,2011,2246.090945298842
956485,2012,2286.8373925288497
956485,2013,2322.0015956718157
956485,2014,2331.7381217794605
956485,2015,2337.804970040976
956485,2016,2250.5244584342868
956485,2017,2222.545994889088
956485,2018,2222.1693185111326
956485,2019,2253.482805367277
956485,2020,2222.9765546875738
956485,2021,2256.5168687505807
956485,2022,2214.997708765275
