establecimiento,año,ha_perdida,ha_perdida_2001_2023,ha_perdida_2020_2023
733403,2001,0.0,288.79,0.0
733403,2002,1.503502087402344,288.79,0.0
733403,2003,0.31653115234374996,288.79,0.0
733403,2004,3.3232327148437495,288.79,0.0
733403,2005,0.158248779296875,288.79,0.0
733403,2006,0.158241015625,288.79,0.0
733403,2007,95.1875194828522,288.79,0.0
733403,2008,82.64067329003399,288.79,0.0
733403,2009,43.73113704845966,288.79,0.0
733403,2010,6.756055636417163,288.79,0.0
733403,2011,47.14981840334417,288.79,0.0
733403,2012,1.6570433281393617,288.79,0.0
733403,2013,0.0,288.79,0.0
733403,2014,6.121016548713235,288.79,0.0
733403,2015,0.0,288.79,0.0
733403,2016,0.0834610844152114,288.79,0.0
733403,2017,0.0,288.79,0.0
733403,2018,0.0,288.79,0.0
733403,2019,0.0,288.79,0.0
733403,2020,0.0,288.79,0.0
733403,2021,0.0,288.79,0.0
733403,2022,0.0,288.79,0.0
733403,2023,0.0,288.79,0.0
733455,2001,0.8075091247558595,16.29,7.86
733455,2002,0.0,16.29,7.86
733455,2003,0.0,16.29,7.86
733455,2004,0.0,16.29,7.86
733455,2005,0.0,16.29,7.86
733455,2006,0.1906415159696691,16.29,7.86
733455,2007,0.32870872989430144,16.29,7.86
733455,2008,3.7394595395076973,16.29,7.86
733455,2009,0.0,16.29,7.86
733455,2010,0.0,16.29,7.86
733455,2011,0.7267983459472657,16.29,7.86
733455,2012,0.807515557861328,16.29,7.86
733455,2013,0.0,16.29,7.86
733455,2014,0.0,16.29,7.86
733455,2015,0.0,16.29,7.86
733455,2016,0.0,16.29,7.86
733455,2017,1.4159617896704577,16.29,7.86
733455,2018,0.4038060607910156,16.29,7.86
733455,2019,0.0,16.29,7.86
733455,2020,0.0,16.29,7.86
733455,2021,2.417126385952818,16.29,7.86
733455,2022,5.338586480186311,16.29,7.86
733455,2023,0.1089325346583946,16.29,7.86
956485,2001,2.1205059785730698,164.55,17.75
956485,2002,0.0,164.55,17.75
956485,2003,4.128505144832833,164.55,17.75
956485,2004,4.25135438907399,164.55,17.75
956485,2005,3.723060944393382,164.55,17.75
956485,2006,6.100281689907892,164.55,17.75
956485,2007,6.165667541839003,164.55,17.75
956485,2008,14.4581801702522,164.55,17.75
956485,2009,16.65566993159279,164.55,17.75
956485,2010,24.31792935247689,164.55,17.75
956485,2011,25.547855761718715,164.55,17.75
956485,2012,1.9201310788143382,164.55,17.75
956485,2013,7.740555107804843,164.55,17.75
956485,2014,8.294447400883683,164.55,17.75
956485,2015,5.574846004279634,164.55,17.75
956485,2016,8.678788812878174,164.55,17.75
956485,2017,0.5570902160644531,164.55,17.75
956485,2018,6.566457010162954,164.55,17.75
956485,2019,0.0,164.55,17.75
956485,2020,2.2284181152343754,164.55,17.75
956485,2021,4.536327465820313,164.55,17.75
956485,2022,9.153033856201162,164.55,17.75
956485,2023,1.830694995117188,164.55,17.75
