establecimiento,año,ha_bosque
519738,2000,1.7139236127786077
519738,2001,1.0480038788918884
519738,2002,0.38297894287109374
519738,2003,0.2297874084472656
519738,2004,2.3744294006347655
519738,2005,2.3266946943215765
519738,2006,2.5564790815286083
519738,2007,2.6330784101418896
519738,2008,1.6868970612649352
519738,2009,1.1810635746735219
519738,2010,1.2615626519655712
519738,2011,1.5448210073912372
519738,2012,1.7088111816645601
519738,2013,1.9914599365234371
519738,2014,0.6127534057617187
519738,2015,0.81817937938017
519738,2016,0.609750924311619
519738,2017,1.2689992545812268
519738,2018,1.401215123985141
519738,2019,1.384859017669079
519738,2020,0.6893514343261719
519738,2021,0.38297289428710934
519738,2022,0.5361629211425781
636034,2000,0.0
636034,2001,0.0
636034,2002,0.0
636034,2003,0.0
636034,2004,0.5366022277832031
636034,2005,0.5366022277832031
636034,2006,0.07665764770507813
636034,2007,0.07665764770507813
636034,2008,0.4599452270507812
636034,2009,0.306629931640625
636034,2010,0.15331507568359376
636034,2011,0.0
636034,2012,0.0
636034,2013,0.0
636034,2014,0.0
636034,2015,0.0
636034,2016,0.0
636034,2017,0.0
636034,2018,0.0
636034,2019,0.0
636034,2020,0.0
636034,2021,0.15331507568359376
636034,2022,0.07665764770507813
636042,2000,0.0
636042,2001,0.0
636042,2002,0.0
636042,2003,0.0
636042,2004,0.0
636042,2005,0.0
636042,2006,0.0
636042,2007,0.0
636042,2008,0.0
636042,2009,0.0
636042,2010,0.0
636042,2011,0.0
636042,2012,0.0
636042,2013,0.0
636042,2014,0.0
636042,2015,0.0
636042,2016,0.0
636042,2017,0.0
636042,2018,0.0
636042,2019,0.0
636042,2020,0.0
636042,2021,0.0
636042,2022,0.0
636047,2000,36.570873317871055
636047,2001,12.500440283753647
636047,2002,1.482081465250651
636047,2003,1.0698903621419271
636047,2004,1.1177285593070234
636047,2005,0.8015149877690333
636047,2006,0.8878646516209022
636047,2007,0.887563568833295
636047,2008,1.069589627015357
636047,2009,0.9928677764294194
636047,2010,0.9546573925302543
636047,2011,0.9546573925302543
636047,2012,1.0313792431161921
636047,2013,0.8165583396043964
636047,2014,0.9736120166973038
636047,2015,1.050032571710325
636047,2016,0.8740241104425167
636047,2017,0.9122345211492799
636047,2018,1.0121235369992725
636047,2019,0.768720169246898
636047,2020,0.9504448254633884
636047,2021,0.9982829162358301
636047,2022,0.7876746870212928
636052,2000,0.0
636052,2001,0.0
636052,2002,0.0
636052,2003,0.0
636052,2004,0.0
636052,2005,0.0
636052,2006,0.0
636052,2007,0.0
636052,2008,0.0
636052,2009,0.0
636052,2010,0.0
636052,2011,0.0
636052,2012,0.0
636052,2013,0.0
636052,2014,0.0
636052,2015,0.0
636052,2016,0.0
636052,2017,0.0
636052,2018,0.0
636052,2019,0.0
636052,2020,0.0
636052,2021,0.0
636052,2022,0.0
636054,2000,11.55279940795898
636054,2001,12.011826196289057
636054,2002,17.03260497005684
636054,2003,17.950714961511903
636054,2004,20.169471022302957
636054,2005,20.657318072509764
636054,2006,23.249010848580163
636054,2007,27.34177440556547
636054,2008,31.425469716270328
636054,2009,31.616887210621577
636054,2010,26.337839316334456
636054,2011,24.65463949943991
636054,2012,33.55806876400219
636054,2013,36.80054166259779
636054,2014,53.908613674268295
636054,2015,54.88959156731078
636054,2016,48.4645266280588
636054,2017,50.85128241864351
636054,2018,56.1722396310602
636054,2019,52.58955997745276
636054,2020,49.098713845286596
636054,2021,60.77572561465967
636054,2022,64.98361439029439
636059,2000,4.82294271060719
636059,2001,6.051175790489044
636059,2002,3.5247304901960788
636059,2003,3.598004740636489
636059,2004,4.519686670041551
636059,2005,4.538628869174133
636059,2006,4.596255175900926
636059,2007,4.519678906369676
636059,2008,4.440226965332032
636059,2009,4.363653936767579
636059,2010,2.9091714843750007
636059,2011,1.4545893005371098
636059,2012,1.6076749267578128
636059,2013,2.067036932373047
636059,2014,2.143527935791016
636059,2015,3.4449228210449236
636059,2016,4.593264044189455
636059,2017,4.440174316406251
636059,2018,4.05731951904297
636059,2019,3.1386816467285166
636059,2020,2.6793934631347667
636059,2021,2.6793917358398445
636059,2022,3.3684113159179705
636061,2000,3.2978761576573996
636061,2001,0.5741371784524356
636061,2002,0.46093450717103246
636061,2003,0.34622640586703435
636061,2004,4.098117962239583
636061,2005,4.577037819848154
636061,2006,6.412265633616729
636061,2007,5.893433508300783
636061,2008,5.062844679242303
636061,2009,5.44567422025793
636061,2010,4.7949713378188195
636061,2011,3.256438515337776
636061,2012,2.603335900878906
636061,2013,3.7518717163085937
636061,2014,3.7158333151424636
636061,2015,4.022119576128791
636061,2016,3.884315802193437
636061,2017,4.604097308062386
636061,2018,4.514889548866423
636061,2019,4.617875927566827
636061,2020,4.9959685347732865
636061,2021,5.337365422411153
636061,2022,5.796775736754176
636064,2000,0.0
636064,2001,0.0
636064,2002,0.0
636064,2003,0.0
636064,2004,0.0
636064,2005,0.013817450166590074
636064,2006,0.0
636064,2007,0.05826659897748162
636064,2008,0.0
636064,2009,0.0015016389734604778
636064,2010,0.0
636064,2011,0.0
636064,2012,0.0
636064,2013,0.0
636064,2014,0.0
636064,2015,0.0
636064,2016,0.0
636064,2017,0.0
636064,2018,0.0
636064,2019,0.0
636064,2020,0.0
636064,2021,0.0
636064,2022,0.0
636068,2000,346.66377367257166
636068,2001,351.51689796430117
636068,2002,218.92795513915922
636068,2003,93.55195722045896
636068,2004,125.16827464829358
636068,2005,122.20130458211241
636068,2006,128.93873089108914
636068,2007,146.0706517638677
636068,2008,161.6206446370444
636068,2009,154.44978236050486
636068,2010,146.18128316616838
636068,2011,110.33072739793934
636068,2012,112.63652018600135
636068,2013,132.86845029859322
636068,2014,139.29491350334638
636068,2015,147.88838661896338
636068,2016,134.77257730629123
636068,2017,143.23128762666582
636068,2018,156.2673866087193
636068,2019,155.47659851871285
636068,2020,155.16235967179833
636068,2021,160.85413823249385
636068,2022,161.1607002808337
636070,2000,0.09782185903511796
636070,2001,0.0810332264619715
636070,2002,0.004500993795955883
636070,2003,0.004500993795955883
636070,2004,0.35442545580097273
636070,2005,0.8310129135790059
636070,2006,0.5669031752403111
636070,2007,0.3181017799527037
636070,2008,0.34120694594439344
636070,2009,0.34120694594439344
636070,2010,0.49427141127642465
636070,2011,0.4039512169452742
636070,2012,0.7866134605976179
636070,2013,0.5476993446499694
636070,2014,0.570804510641659
636070,2015,1.1661896122951132
636070,2016,0.7238691895967372
636070,2017,0.6473067140107998
636070,2018,0.31063121840533087
636070,2019,0.31063121840533087
636070,2020,0.31063121840533087
636070,2021,0.1575661061006434
636070,2022,0.1575661061006434
658743,2000,3.0400047762522977
658743,2001,1.1894711675427005
658743,2002,2.110299359681373
658743,2003,2.606403078421798
658743,2004,2.8831685162473177
658743,2005,2.45378015696806
658743,2006,4.037596004159965
658743,2007,3.4607984396302456
658743,2008,2.6672939976112504
658743,2009,3.2245760745059724
658743,2010,2.601095237606272
658743,2011,2.2493560029153263
658743,2012,2.4292617024978935
658743,2013,3.0048915736538744
658743,2014,2.924905759468826
658743,2015,1.6885468240655637
658743,2016,1.0774734331437652
658743,2017,1.3076576433488434
658743,2018,2.3147138755888097
658743,2019,2.0087393710985375
658743,2020,1.0916322683536304
658743,2021,1.4335166377048867
658743,2022,2.166393446164599
661046,2000,25.78464264006969
661046,2001,38.23407766951019
661046,2002,69.009053150084
661046,2003,70.37412239521076
661046,2004,65.44219786812576
661046,2005,65.93806499526073
661046,2006,29.62298848704619
661046,2007,15.029210773782141
661046,2008,14.260732545525018
661046,2009,15.230010074103832
661046,2010,14.495581294806955
661046,2011,14.365687646388606
661046,2012,14.573484455279159
661046,2013,15.451830395412056
661046,2014,14.486480767750438
661046,2015,15.18469336540669
661046,2016,15.271685224322125
661046,2017,15.967469032341429
661046,2018,15.81229937902111
661046,2019,16.193202520680124
661046,2020,15.707963318828485
661046,2021,15.756945818589134
661046,2022,16.532739300034446
661077,2000,0.03862136048560049
661077,2001,0.0
661077,2002,0.27034952339920343
661077,2003,1.5307634287157252
661077,2004,0.19310680242800246
661077,2005,0.19310680242800246
661077,2006,0.0
661077,2007,0.0
661077,2008,0.0
661077,2009,0.0
