establecimiento,año,ha_bosque
726934,2000,3.8481317191329665
726934,2001,2.562726546056411
726934,2002,3.194439424857347
726934,2003,1.5036049710621555
726934,2004,0.5637552798043046
726934,2005,0.5235337199371937
726934,2006,0.32241903107287834
726934,2007,0.34395520639456956
726934,2008,0.25559118152094823
726934,2009,0.0
726934,2010,0.0
726934,2011,0.0
726934,2012,0.0
726934,2013,0.0
726934,2014,0.0
726934,2015,0.0
726934,2016,0.0
726934,2017,0.0
726934,2018,0.0
726934,2019,0.0
726934,2020,0.0
726934,2021,0.0956345477175245
726934,2022,0.0
726935,2000,9.137732719391465
726935,2001,8.93818261836033
726935,2002,9.606795126737703
726935,2003,6.953248197763482
726935,2004,5.877741324343214
726935,2005,5.288580309029371
726935,2006,5.247391512020333
726935,2007,5.923209870007086
726935,2008,4.943896166633157
726935,2009,4.891654868331609
726935,2010,5.010720467553232
726935,2011,4.268640297947305
726935,2012,4.745632479583141
726935,2013,6.446782159495635
726935,2014,6.297599386512908
726935,2015,5.63598502123066
726935,2016,6.16837269284716
726935,2017,7.310790771460442
726935,2018,5.507641955398857
726935,2019,4.7066704135311355
726935,2020,7.266025600155104
726935,2021,7.172960553169999
726935,2022,5.227392453254249
771008,2000,45.79041468501062
771008,2001,53.397530273270014
771008,2002,49.0427798311121
771008,2003,45.16208138796328
771008,2004,45.52793513537826
771008,2005,50.38803811027978
771008,2006,46.903892820518294
771008,2007,53.55320303260966
771008,2008,54.96771246605976
771008,2009,50.17081856531484
771008,2010,51.21241217428773
771008,2011,57.47972643219602
771008,2012,58.15190679996277
771008,2013,57.39871340293745
771008,2014,60.053711804678045
771008,2015,62.205339643076144
771008,2016,61.96898547394405
771008,2017,56.358512430348156
771008,2018,58.64699349257533
771008,2019,55.82695069412537
771008,2020,52.94236852637198
771008,2021,54.56233001874143
771008,2022,38.70547710947073
784851,2000,600.9287167654039
784851,2001,607.3387768422833
784851,2002,611.1378431648802
784851,2003,596.3514890349054
784851,2004,595.4772394238792
784851,2005,589.4899624334403
784851,2006,584.7673352104431
784851,2007,596.7235125270497
784851,2008,603.8177489068025
784851,2009,597.0759010531344
784851,2010,598.4740173352812
784851,2011,548.5459613120436
784851,2012,487.1419373844228
784851,2013,486.67398763272803
784851,2014,491.4038610494042
784851,2015,498.6226974769342
784851,2016,508.2318055251012
784851,2017,504.2181298397605
784851,2018,498.19521118064307
784851,2019,489.96459115342725
784851,2020,502.51104281851565
784851,2021,499.87300306782686
784851,2022,442.165844029093
784852,2000,302.4790842637081
784852,2001,308.51764587848334
784852,2002,302.29744556177053
784852,2003,296.98501447862196
784852,2004,297.0682015271055
784852,2005,302.95365512715216
784852,2006,300.4886643568642
784852,2007,309.5859613063517
784852,2008,313.4781270816421
784852,2009,305.4814768413308
784852,2010,306.05798362092446
784852,2011,311.6420120967693
784852,2012,311.44684741269197
784852,2013,311.9003906198621
784852,2014,315.9082156071521
784852,2015,319.4638331584693
784852,2016,318.43061975783
784852,2017,312.231639562039
784852,2018,314.37315491161496
784852,2019,309.3499711771729
784852,2020,294.08854609516777
784852,2021,279.7802233568902
784852,2022,138.31077210200021
