establecimiento,año,ha_perdida,ha_perdida_2001_2023,ha_perdida_2020_2023
688105,2010,0.0,0.0,0.0
688105,2011,0.0,0.0,0.0
688105,2012,0.0,0.0,0.0
688105,2013,0.0,0.0,0.0
688105,2014,0.0,0.0,0.0
688105,2015,0.0,0.0,0.0
688105,2016,0.0,0.0,0.0
688105,2017,0.0,0.0,0.0
688105,2018,0.0,0.0,0.0
688105,2019,0.0,0.0,0.0
688105,2020,0.0,0.0,0.0
688105,2021,0.0,0.0,0.0
688105,2022,0.0,0.0,0.0
688105,2023,0.0,0.0,0.0
732322,2001,0.0,0.0,0.0
732322,2002,0.0,0.0,0.0
732322,2003,0.0,0.0,0.0
732322,2004,0.0,0.0,0.0
732322,2005,0.0,0.0,0.0
732322,2006,0.0,0.0,0.0
732322,2007,0.0,0.0,0.0
732322,2008,0.0,0.0,0.0
732322,2009,0.0,0.0,0.0
732322,2010,0.0,0.0,0.0
732322,2011,0.0,0.0,0.0
732322,2012,0.0,0.0,0.0
732322,2013,0.0,0.0,0.0
732322,2014,0.0,0.0,0.0
732322,2015,0.0,0.0,0.0
732322,2016,0.0,0.0,0.0
732322,2017,0.0,0.0,0.0
732322,2018,0.0,0.0,0.0
732322,2019,0.0,0.0,0.0
732322,2020,0.0,0.0,0.0
732322,2021,0.0,0.0,0.0
732322,2022,0.0,0.0,0.0
732322,2023,0.0,0.0,0.0
877290,2001,0.0,0.99,0.0
877290,2002,0.0,0.99,0.0
877290,2003,0.0,0.99,0.0
877290,2004,0.0,0.99,0.0
877290,2005,0.0,0.99,0.0
877290,2006,0.47633214111328126,0.99,0.0
877290,2007,0.0,0.99,0.0
877290,2008,0.0,0.99,0.0
877290,2009,0.0,0.99,0.0
877290,2010,0.0,0.99,0.0
877290,2011,0.0,0.99,0.0
877290,2012,0.39694674682617187,0.99,0.0
877290,2013,0.11456868956322763,0.99,0.0
877290,2014,0.0,0.99,0.0
877290,2015,0.0,0.99,0.0
877290,2016,0.0,0.99,0.0
877290,2017,0.0,0.99,0.0
877290,2018,0.0,0.99,0.0
877290,2019,0.0,0.99,0.0
877290,2020,0.0,0.99,0.0
877290,2021,0.0,0.99,0.0
877290,2022,0.0,0.99,0.0
877290,2023,0.0,0.99,0.0
937323,2001,0.0,0.63,0.0
937323,2002,0.0,0.63,0.0
937323,2003,0.0,0.63,0.0
937323,2004,0.0,0.63,0.0
937323,2005,0.0,0.63,0.0
937323,2006,0.0,0.63,0.0
937323,2007,0.6327527120672487,0.63,0.0
937323,2008,0.0,0.63,0.0
937323,2009,0.0,0.63,0.0
937323,2010,0.0,0.63,0.0
937323,2011,0.0,0.63,0.0
937323,2012,0.0,0.63,0.0
937323,2013,0.0,0.63,0.0
937323,2014,0.0,0.63,0.0
937323,2015,0.0,0.63,0.0
937323,2016,0.0,0.63,0.0
937323,2017,0.0,0.63,0.0
937323,2018,0.0,0.63,0.0
937323,2019,0.0,0.63,0.0
937323,2020,0.0,0.63,0.0
937323,2021,0.0,0.63,0.0
937323,2022,0.0,0.63,0.0
937323,2023,0.0,0.63,0.0
949798,2001,0.10777416922774971,0.43,0.0
949798,2002,0.0,0.43,0.0
949798,2003,0.0,0.43,0.0
949798,2004,0.0,0.43,0.0
949798,2005,0.07942698974609375,0.43,0.0
949798,2006,0.0,0.43,0.0
949798,2007,0.15885091552734376,0.43,0.0
949798,2008,0.07942833251953126,0.43,0.0
949798,2009,0.0,0.43,0.0
949798,2010,0.0,0.43,0.0
949798,2011,0.0,0.43,0.0
949798,2012,0.0,0.43,0.0
949798,2013,0.0,0.43,0.0
949798,2014,0.0,0.43,0.0
949798,2015,0.0,0.43,0.0
949798,2016,0.0,0.43,0.0
949798,2017,0.0,0.43,0.0
949798,2018,0.0,0.43,0.0
949798,2019,0.0,0.43,0.0
949798,2020,0.0,0.43,0.0
949798,2021,0.0,0.43,0.0
949798,2022,0.0,0.43,0.0
949798,2023,0.0,0.43,0.0
957341,2001,0.0,0.0,0.0
957341,2002,0.0,0.0,0.0
957341,2003,0.0,0.0,0.0
957341,2004,0.0,0.0,0.0
957341,2005,0.0,0.0,0.0
957341,2006,0.0,0.0,0.0
957341,2007,0.0,0.0,0.0
957341,2008,0.0,0.0,0.0
957341,2009,0.0,0.0,0.0
957341,2010,0.0,0.0,0.0
957341,2011,0.0,0.0,0.0
957341,2012,0.0,0.0,0.0
957341,2013,0.0,0.0,0.0
957341,2014,0.0,0.0,0.0
957341,2015,0.0,0.0,0.0
957341,2016,0.0,0.0,0.0
957341,2017,0.0,0.0,0.0
957341,2018,0.0,0.0,0.0
957341,2019,0.0,0.0,0.0
957341,2020,0.0,0.0,0.0
957341,2021,0.0,0.0,0.0
957341,2022,0.0,0.0,0.0
957341,2023,0.0,0.0,0.0
957342,2001,0.0,0.0,0.0
957342,2002,0.0,0.0,0.0
957342,2003,0.0,0.0,0.0
957342,2004,0.0,0.0,0.0
957342,2005,0.0,0.0,0.0
957342,2006,0.0,0.0,0.0
957342,2007,0.0,0.0,0.0
957342,2008,0.0,0.0,0.0
957342,2009,0.0,0.0,0.0
957342,2010,0.0,0.0,0.0
957342,2011,0.0,0.0,0.0
957342,2012,0.0,0.0,0.0
957342,2013,0.0,0.0,0.0
957342,2014,0.0,0.0,0.0
957342,2015,0.0,0.0,0.0
957342,2016,0.0,0.0,0.0
957342,2017,0.0,0.0,0.0
957342,2018,0.0,0.0,0.0
957342,2019,0.0,0.0,0.0
957342,2020,0.0,0.0,0.0
957342,2021,0.0,0.0,0.0
957342,2022,0.0,0.0,0.0
957342,2023,0.0,0.0,0.0
957343,2001,0.0,0.0,0.0
957343,2002,0.0,0.0,0.0
957343,2003,0.0,0.0,0.0
957343,2004,0.0,0.0,0.0
957343,2005,0.0,0.0,0.0
957343,2006,0.0,0.0,0.0
957343,2007,0.0,0.0,0.0
957343,2008,0.0,0.0,0.0
957343,2009,0.0,0.0,0.0
957343,2010,0.0,0.0,0.0
957343,2011,0.0,0.0,0.0
957343,2012,0.0,0.0,0.0
957343,2013,0.0,0.0,0.0
957343,2014,0.0,0.0,0.0
957343,2015,0.0,0.0,0.0
957343,2016,0.0,0.0,0.0
957343,2017,0.0,0.0,0.0
957343,2018,0.0,0.0,0.0
957343,2019,0.0,0.0,0.0
957343,2020,0.0,0.0,0.0
957343,2021,0.0,0.0,0.0
957343,2022,0.0,0.0,0.0
957343,2023,0.0,0.0,0.0
957344,2001,0.0,11.18,0.16
957344,2002,0.0,11.18,0.16
957344,2003,0.0,11.18,0.16
957344,2004,3.6992946136833638,11.18,0.16
957344,2005,0.15905399169921874,11.18,0.16
957344,2006,0.0,11.18,0.16
957344,2007,0.7952446105957032,11.18,0.16
957344,2008,0.0,11.18,0.16
957344,2009,0.0,11.18,0.16
957344,2010,0.0,11.18,0.16
957344,2011,0.46000336993049173,11.18,0.16
957344,2012,5.909406400768805,11.18,0.16
957344,2013,0.0,11.18,0.16
957344,2014,0.0,11.18,0.16
957344,2015,0.0,11.18,0.16
957344,2016,0.0,11.18,0.16
957344,2017,0.0,11.18,0.16
957344,2018,0.0,11.18,0.16
957344,2019,0.0,11.18,0.16
957344,2020,0.0,11.18,0.16
957344,2021,0.0,11.18,0.16
957344,2022,0.15904522094726564,11.18,0.16
957344,2023,0.0,11.18,0.16
