establecimiento,año,ha_bosque
593389,2000,0.0
593389,2001,0.0
593389,2002,0.0
593389,2003,0.0
593389,2004,0.0
593389,2005,0.04173599398743873
593389,2006,0.0
593389,2007,0.0
593389,2008,0.0
593389,2009,0.0
593389,2010,0.0
593389,2011,0.0
593389,2012,0.0
593389,2013,0.0
593389,2014,0.0
593389,2015,0.0
593389,2016,0.0
593389,2017,0.0
593389,2018,0.0
593389,2019,0.07942144165039063
593389,2020,0.0
593389,2021,0.0
593389,2022,0.0
607806,2000,16.556979464733676
607806,2001,21.036814462914545
607806,2002,17.080254063026597
607806,2003,10.51240809577495
607806,2004,9.72925522544713
607806,2005,12.103913962833213
607806,2006,12.332082948596465
607806,2007,7.976461014093135
607806,2008,8.532088003839235
607806,2009,8.57193039574717
607806,2010,8.55169936104569
607806,2011,9.659222226251355
607806,2012,9.371603916422538
607806,2013,9.39183169184667
607806,2014,10.542603527233661
607806,2015,11.786439377130268
607806,2016,12.460974237419606
607806,2017,11.497907206576503
607806,2018,11.497910276644863
607806,2019,12.230016025438525
607806,2020,10.502469826851659
607806,2021,8.766484300441375
607806,2022,9.163361216945285
688105,2000,0.0
688105,2001,0.0
688105,2002,0.0
688105,2003,0.0
688105,2004,0.0
688105,2005,0.0
688105,2006,0.0
688105,2007,0.0
688105,2008,0.0
688105,2009,0.0
688105,2010,0.0
688105,2011,0.0
688105,2012,0.0
688105,2013,0.0
688105,2014,0.0
688105,2015,0.0
688105,2016,0.0
688105,2017,0.0
688105,2018,0.0
688105,2019,0.0
688105,2020,0.0
688105,2021,0.0
688105,2022,0.0
732322,2000,20.462846768846667
732322,2001,23.916103368446503
732322,2002,21.669332694115724
732322,2003,20.47373799443263
732322,2004,12.453355892477589
732322,2005,10.669801801805672
732322,2006,10.615349446231612
732322,2007,0.0
732322,2008,0.0
732322,2009,0.0
732322,2010,0.0
732322,2011,0.0
732322,2012,0.3966526611328125
732322,2013,10.55132332213158
732322,2014,6.929484030067588
732322,2015,12.149402055137474
732322,2016,21.09696020807006
732322,2017,20.965660069986995
732322,2018,10.601747773892294
732322,2019,10.347889770555701
732322,2020,9.332455700635732
732322,2021,0.0
732322,2022,0.0
877290,2000,0.0
877290,2001,0.0
877290,2002,0.0
877290,2003,0.0
877290,2004,0.0
877290,2005,0.0
877290,2006,0.0
877290,2007,0.0
877290,2008,0.0
877290,2009,0.0
877290,2010,0.0
877290,2011,0.0
877290,2012,0.0
877290,2013,0.0
877290,2014,0.0
877290,2015,0.0
877290,2016,0.0
877290,2017,0.0
877290,2018,0.0
877290,2019,0.28238583503274356
877290,2020,0.0
877290,2021,0.0
877290,2022,0.0
937323,2000,1.2704839965820311
937323,2001,1.7469179931640617
937323,2002,1.719197340470856
937323,2003,0.36931221473843445
937323,2004,0.4487162186446845
937323,2005,1.083960328752106
937323,2006,0.0
937323,2007,0.0
937323,2008,0.2104984574142157
937323,2009,0.05169044960171569
937323,2010,0.05169044960171569
937323,2011,0.26250041917987904
937323,2012,0.05169044960171569
937323,2013,0.05169044960171569
