establecimiento,año,ha_perdida,ha_perdida_2001_2023,ha_perdida_2020_2023
546776,2001,0.0,330.3,0.0
546776,2002,0.39508238525390627,330.3,0.0
546776,2003,8.986731698404943,330.3,0.0
546776,2004,0.0,330.3,0.0
546776,2005,0.0,330.3,0.0
546776,2006,1.2642634765625,330.3,0.0
546776,2007,1.5803998413085933,330.3,0.0
546776,2008,13.0376943786621,330.3,0.0
546776,2009,0.0,330.3,0.0
546776,2010,0.0,330.3,0.0
546776,2011,11.932430682373036,330.3,0.0
546776,2012,98.29569565281301,330.3,0.0
546776,2013,10.587662972436037,330.3,0.0
546776,2014,3.08200385131836,330.3,0.0
546776,2015,0.0,330.3,0.0
546776,2016,0.0,330.3,0.0
546776,2017,170.7256146009717,330.3,0.0
546776,2018,10.410363153818162,330.3,0.0
546776,2019,0.0,330.3,0.0
546776,2020,0.0,330.3,0.0
546776,2021,0.0,330.3,0.0
546776,2022,0.0,330.3,0.0
546776,2023,0.0,330.3,0.0
803144,2001,2.601526403808592,686.24,0.08
803144,2002,5.518727416992186,686.24,0.08
803144,2003,115.75804358566012,686.24,0.08
803144,2004,360.9578142473829,686.24,0.08
803144,2005,51.8280692534323,686.24,0.08
803144,2006,0.0,686.24,0.08
803144,2007,0.0859622239296109,686.24,0.08
803144,2008,37.432335547712675,686.24,0.08
803144,2009,1.261340393066406,686.24,0.08
803144,2010,65.108175882042,686.24,0.08
803144,2011,45.613788046779156,686.24,0.08
803144,2012,0.0,686.24,0.08
803144,2013,0.0,686.24,0.08
803144,2014,0.0,686.24,0.08
803144,2015,0.0,686.24,0.08
803144,2016,0.0,686.24,0.08
803144,2017,0.0,686.24,0.08
803144,2018,0.0,686.24,0.08
803144,2019,0.0,686.24,0.08
803144,2020,0.0,686.24,0.08
803144,2021,0.0,686.24,0.08
803144,2022,0.0,686.24,0.08
803144,2023,0.0788375732421875,686.24,0.08
805232,2001,0.0,12.2,0.95
805232,2002,0.0,12.2,0.95
805232,2003,0.756428057310815,12.2,0.95
805232,2004,0.0,12.2,0.95
805232,2005,0.352807273236443,12.2,0.95
805232,2006,0.17361980834960938,12.2,0.95
805232,2007,0.0,12.2,0.95
805232,2008,0.17796979944565716,12.2,0.95
805232,2009,0.07892947998046874,12.2,0.95
805232,2010,0.0,12.2,0.95
805232,2011,2.8391263881309374,12.2,0.95
805232,2012,3.946015570068359,12.2,0.95
805232,2013,0.0789255615234375,12.2,0.95
805232,2014,0.39459761962890627,12.2,0.95
805232,2015,0.0,12.2,0.95
805232,2016,1.4426579794730394,12.2,0.95
805232,2017,0.8171050314510571,12.2,0.95
805232,2018,0.19593327375823377,12.2,0.95
805232,2019,0.0,12.2,0.95
805232,2020,0.0,12.2,0.95
805232,2021,0.8681702148437498,12.2,0.95
805232,2022,0.07892438354492187,12.2,0.95
805232,2023,0.0,12.2,0.95
819872,2001,0.0,189.1,99.63
819872,2002,0.23635480100145526,189.1,99.63
819872,2003,0.7514273581590841,189.1,99.63
819872,2004,1.2402297372616042,189.1,99.63
819872,2005,0.0,189.1,99.63
819872,2006,0.0,189.1,99.63
819872,2007,0.274120143181296,189.1,99.63
819872,2008,0.44014836263020835,189.1,99.63
819872,2009,0.0012390335860906862,189.1,99.63
819872,2010,0.04925438605813419,189.1,99.63
819872,2011,3.8479094762704893,189.1,99.63
819872,2012,56.182543792509165,189.1,99.63
819872,2013,10.634141146312036,189.1,99.63
819872,2014,7.0448243919462366,189.1,99.63
819872,2015,0.5529220581054688,189.1,99.63
819872,2016,0.8688896850585938,189.1,99.63
819872,2017,4.897314617919922,189.1,99.63
819872,2018,0.1579791259765625,189.1,99.63
819872,2019,2.2905878845214835,189.1,99.63
819872,2020,2.121800344190411,189.1,99.63
819872,2021,7.051523582787615,189.1,99.63
819872,2022,85.16262503338986,189.1,99.63
819872,2023,5.292119860839846,189.1,99.63
860474,2001,0.0,0.94,0.0
860474,2002,0.0,0.94,0.0
860474,2003,0.0,0.94,0.0
860474,2004,0.0,0.94,0.0
860474,2005,0.07845433959960937,0.94,0.0
860474,2006,0.0,0.94,0.0
860474,2007,0.0,0.94,0.0
860474,2008,0.0,0.94,0.0
860474,2009,0.0,0.94,0.0
860474,2010,0.8629919372558592,0.94,0.0
860474,2011,0.0,0.94,0.0
860474,2012,0.0,0.94,0.0
860474,2013,0.0,0.94,0.0
860474,2014,0.0,0.94,0.0
860474,2015,0.0,0.94,0.0
860474,2016,0.0,0.94,0.0
860474,2017,0.0,0.94,0.0
860474,2018,0.0,0.94,0.0
860474,2019,0.0,0.94,0.0
860474,2020,0.0,0.94,0.0
860474,2021,0.0,0.94,0.0
860474,2022,0.0,0.94,0.0
860474,2023,0.0,0.94,0.0
860475,2001,0.0,0.08,0.0
860475,2002,0.0,0.08,0.0
860475,2003,0.0,0.08,0.0
860475,2004,0.0,0.08,0.0
860475,2005,0.0,0.08,0.0
860475,2006,0.0,0.08,0.0
860475,2007,0.0,0.08,0.0
860475,2008,0.0,0.08,0.0
860475,2009,0.0,0.08,0.0
860475,2010,0.0,0.08,0.0
860475,2011,0.0,0.08,0.0
860475,2012,0.0,0.08,0.0
860475,2013,0.078438525390625,0.08,0.0
860475,2014,0.0,0.08,0.0
860475,2015,0.0,0.08,0.0
860475,2016,0.0,0.08,0.0
860475,2017,0.0,0.08,0.0
860475,2018,0.0,0.08,0.0
860475,2019,0.0,0.08,0.0
860475,2020,0.0,0.08,0.0
860475,2021,0.0,0.08,0.0
860475,2022,0.0,0.08,0.0
860475,2023,0.0,0.08,0.0
860476,2001,0.0,1.1,0.0
860476,2002,0.0,1.1,0.0
860476,2003,0.0,1.1,0.0
860476,2004,0.0,1.1,0.0
860476,2005,0.0,1.1,0.0
860476,2006,0.0,1.1,0.0
860476,2007,0.0,1.1,0.0
860476,2008,0.0,1.1,0.0
860476,2009,0.0,1.1,0.0
860476,2010,1.098334942626953,1.1,0.0
860476,2011,0.0,1.1,0.0
860476,2012,0.0,1.1,0.0
860476,2013,0.0,1.1,0.0
860476,2014,0.0,1.1,0.0
860476,2015,0.0,1.1,0.0
860476,2016,0.0,1.1,0.0
860476,2017,0.0,1.1,0.0
860476,2018,0.0,1.1,0.0
860476,2019,0.0,1.1,0.0
860476,2020,0.0,1.1,0.0
860476,2021,0.0,1.1,0.0
860476,2022,0.0,1.1,0.0
860476,2023,0.0,1.1,0.0
867128,2001,0.0,61.02,28.48
867128,2002,0.07899425659179687,61.02,28.48
867128,2003,1.3296100094784007,61.02,28.48
867128,2004,1.2404471511661308,61.02,28.48
867128,2005,0.8677013833917356,61.02,28.48
867128,2006,5.667518527161843,61.02,28.48
867128,2007,0.8098046216777729,61.02,28.48
867128,2008,1.4018244230382584,61.02,28.48
867128,2009,0.23701558227539063,61.02,28.48
867128,2010,3.1005453172870716,61.02,28.48
867128,2011,0.24413976552925856,61.02,28.48
867128,2012,3.2390027954101552,61.02,28.48
867128,2013,3.8709879089355472,61.02,28.48
867128,2014,3.950038806152345,61.02,28.48
867128,2015,0.0,61.02,28.48
867128,2016,0.4740003051757813,61.02,28.48
867128,2017,5.60913030395508,61.02,28.48
867128,2018,0.0,61.02,28.48
867128,2019,0.41482255976658244,61.02,28.48
867128,2020,24.885252740478503,61.02,28.48
867128,2021,2.6071204284667973,61.02,28.48
867128,2022,0.7900476440429689,61.02,28.48
867128,2023,0.20169414332969515,61.02,28.48
