establecimiento,año,ha_bosque
612275,2000,9.159583443340237
612275,2001,10.189977558210792
612275,2002,9.787024419615511
612275,2003,9.273861560130412
612275,2004,9.350880080494612
612275,2005,10.478637159806803
612275,2006,9.08193741878735
612275,2007,8.671479421985113
612275,2008,8.565338950745836
612275,2009,8.804230347517434
612275,2010,8.7466191752116
612275,2011,9.18557474051682
612275,2012,9.189018612778616
612275,2013,9.45639894004673
612275,2014,9.56128549266143
612275,2015,9.498352735093071
612275,2016,9.391278918480978
612275,2017,9.0634715098901
612275,2018,9.429163813620185
612275,2019,10.722866892807918
612275,2020,10.156478464283673
612275,2021,10.407265167451756
612275,2022,8.815496003729141
801833,2000,0.02130450425091912
801833,2001,0.04918806803385417
801833,2002,0.0717457485782399
801833,2003,0.0
801833,2004,0.010338892654718136
801833,2005,0.018797980334712014
801833,2006,0.03164334025065105
801833,2007,0.04417530706667433
801833,2008,0.03790931384516698
801833,2009,0.01723156783758425
801833,2010,0.02569072483436734
801833,2011,0.02569072483436734
801833,2012,0.010338941075942097
801833,2013,0.03195669007544424
801833,2014,0.056080694580078125
801833,2015,0.4887483796961167
801833,2016,0.5310461056219363
801833,2017,0.5673905343568094
801833,2018,0.48530665831322767
801833,2019,0.6707848830518536
801833,2020,0.8803851307588467
801833,2021,0.24844885019339769
801833,2022,0.08678483716777728
801834,2000,0.18048761383655024
801834,2001,0.5010509933172488
801834,2002,0.16670076734355854
801834,2003,0.1638806531719133
801834,2004,0.12972694580078126
801834,2005,0.09745121785481771
801834,2006,0.3797772271369486
801834,2007,0.31146771127738204
801834,2008,0.08523049440870098
801834,2009,0.143513449754902
801834,2010,0.10528496677772671
801834,2011,0.278565735318053
801834,2012,0.18644231830671723
801834,2013,0.2867139392089844
801834,2014,0.27762593008003983
801834,2015,0.4277207082471661
801834,2016,0.350010418030982
801834,2017,0.2500517213350184
801834,2018,0.24911185041839
801834,2019,0.4133069085813037
801834,2020,0.2127632346239277
801834,2021,0.08429044536515777
801834,2022,0.20712330298330273
801836,2000,0.0
801836,2001,0.0
801836,2002,0.0
801836,2003,0.0006266538851868872
801836,2004,0.012846525352328431
801836,2005,0.042613020115272675
801836,2006,0.0
801836,2007,0.0
801836,2008,0.0
801836,2009,0.008459886905445772
801836,2010,0.013473141347847732
801836,2011,0.0050132544424019605
801836,2012,0.0050132544424019605
801836,2013,0.159160585195504
801836,2014,0.007206548234528186
801836,2015,0.24752791539809282
801836,2016,0.9126870610016469
801836,2017,0.5423411678777956
801836,2018,0.30516328809551163
801836,2019,1.0774893512321924
801836,2020,0.5163318857230392
801836,2021,0.0050132544424019605
801836,2022,0.09588021577722886
833842,2000,287.7665399625157
833842,2001,293.16219124748426
833842,2002,291.3051653638628
833842,2003,269.49914430158975
833842,2004,267.79740546726595
833842,2005,260.33237185048984
833842,2006,161.58412013018432
833842,2007,114.63980459913019
833842,2008,105.56007894148226
833842,2009,109.2786974946139
833842,2010,108.88018663782393
833842,2011,108.40825165771416
833842,2012,108.10873207181976
833842,2013,108.66753290534453
833842,2014,112.12193574867332
833842,2015,116.35241461370681
833842,2016,116.98877112445867
833842,2017,118.33601776999049
833842,2018,117.99920830604667
833842,2019,119.66703158535796
833842,2020,113.98357627424625
833842,2021,108.75717322289513
833842,2022,111.23898382395977
848277,2000,15.82803878192975
848277,2001,28.039473616273174
848277,2002,21.620970454771722
848277,2003,20.636834427705626
848277,2004,26.389686491244444
848277,2005,7.910003135124657
848277,2006,5.6842057437193665
848277,2007,3.759652090154911
848277,2008,3.6658289912205144
848277,2009,4.403704665623089
848277,2010,4.1336742758358245
848277,2011,4.887578150443285
848277,2012,4.432124199888943
848277,2013,4.471967972531789
848277,2014,3.944688323041132
848277,2015,4.029971395143996
848277,2016,4.552574594989855
848277,2017,3.857707198151235
848277,2018,4.999896616402423
848277,2019,6.4266044172459065
848277,2020,9.9293094081026
848277,2021,4.06306179869409
848277,2022,4.840111453211171
886890,2000,57.204249369159804
886890,2001,63.59680750576844
886890,2002,62.39789271084654
886890,2003,57.12210963773839
886890,2004,50.28388058835495
886890,2005,18.36162777391616
886890,2006,16.460367751823828
886890,2007,14.900985874334557
886890,2008,14.433341366301853
886890,2009,14.639276291503867
886890,2010,15.132289518659961
886890,2011,15.06522885337676
886890,2012,15.62755201236496
886890,2013,16.376666558622425
886890,2014,15.4303735942526
886890,2015,16.090475610016423
886890,2016,15.594281305506046
886890,2017,16.895054631563028
886890,2018,16.143123677882727
886890,2019,16.422410946356038
886890,2020,16.5446711886297
886890,2021,15.870773404086199
886890,2022,16.874388363420028
896394,2000,13.124725976371048
896394,2001,13.661395533758462
896394,2002,13.004622128092484
896394,2003,9.725929617417286
896394,2004,9.134365231981466
896394,2005,8.64346670424517
896394,2006,5.477683038952393
896394,2007,6.2837906890988755
896394,2008,5.860976511230463
896394,2009,5.755899059340528
896394,2010,5.214213644684433
896394,2011,5.454157602778412
896394,2012,5.377935658988202
896394,2013,5.37542786762312
896394,2014,5.7979251414340105
896394,2015,5.766561181161912
896394,2016,6.170877986510028
896394,2017,5.733627877293002
896394,2018,6.0962124359729195
896394,2019,6.365954727017266
896394,2020,5.635761147939641
896394,2021,5.632311792686309
896394,2022,5.360055936398971
897054,2000,4.271013910295073
897054,2001,4.661207162894454
897054,2002,3.312818054893344
897054,2003,3.246322935431986
897054,2004,3.4150689991191787
897054,2005,3.158186799842985
897054,2006,2.7175047977223117
897054,2007,2.744476674469593
897054,2008,2.4816338718548945
897054,2009,2.705895702023974
897054,2010,2.6528860959041825
897054,2011,2.510799447404451
897054,2012,1.7762107962574676
897054,2013,1.7106650963398053
897054,2014,2.146012060187845
897054,2015,2.626523407269646
897054,2016,2.8573817052025885
897054,2017,2.3545896667241117
897054,2018,2.685495179874196
897054,2019,4.221153743322035
897054,2020,3.8130914133109295
897054,2021,3.7001706686580875
897054,2022,4.079387731981463
924409,2000,17.473983034955182
924409,2001,23.614017988472693
924409,2002,81.75797071286694
924409,2003,10.590964082677514
924409,2004,33.95966162284104
924409,2005,48.46272419467105
924409,2006,37.27707320535094
924409,2007,46.8410574798943
924409,2008,15.42057461717792
924409,2009,22.569194463824097
924409,2010,53.87527663397092
924409,2011,51.9744898801796
924409,2012,46.407957327832996
924409,2013,65.00893559888657
924409,2014,92.68013644100431
924409,2015,235.46153222000584
924409,2016,171.8668506595396
924409,2017,157.21579068957834
924409,2018,264.7996603165959
924409,2019,266.2074860834611
924409,2020,248.93759836002457
924409,2021,204.969646964998
924409,2022,198.16269640883684
927044,2000,28.53370824280972
927044,2001,30.322592749478098
927044,2002,30.642532587124578
927044,2003,28.470670246318637
927044,2004,27.172390144737005
927044,2005,27.7605168591547
927044,2006,26.954700175230652
927044,2007,27.62062027097206
927044,2008,25.65357483721557
927044,2009,24.933707685762215
927044,2010,24.53345671336447
927044,2011,25.01370784514775
927044,2012,25.01213867024732
927044,2013,25.111260880629523
927044,2014,24.14390293540798
927044,2015,25.069541880146023
927044,2016,24.748665162951824
927044,2017,21.788587384631537
927044,2018,19.66190864030424
927044,2019,19.734693333189696
927044,2020,16.785906611591415
927044,2021,16.319166208208866
